,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
7615,0,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7616,0,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7617,0,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7618,0,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7619,0,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7620,0,40.06849315068493,21.44383561643836,1,0,1,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7621,0,40.06849315068493,21.44383561643836,1,0,1,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7622,0,40.06849315068493,21.44383561643836,1,0,1,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7623,0,44.16438356164384,4.265753424657534,1,0,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7624,0,44.16438356164384,4.265753424657534,1,0,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7625,0,44.16438356164384,4.265753424657534,1,0,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7626,2,45.02739726027397,26.698630136986303,1,0,1,0,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7627,2,45.02739726027397,26.698630136986303,1,0,1,0,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7628,0,35.46849315068493,0.9342465753424658,1,0,1,1,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7629,0,35.46849315068493,0.9342465753424658,1,0,1,1,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7630,0,64.43835616438356,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7631,0,64.43835616438356,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7632,0,26.6027397260274,3.76986301369863,1,1,1,0,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7633,0,26.6027397260274,3.76986301369863,1,1,1,0,1.0,True,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7634,0,26.6027397260274,3.76986301369863,1,1,1,0,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7635,0,67.15342465753425,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7636,0,67.15342465753425,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7637,0,35.657534246575345,2.9342465753424656,1,1,1,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
7638,0,54.84109589041096,4.684931506849315,1,1,0,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7639,0,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7640,0,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7641,0,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7642,0,51.86027397260274,3.76986301369863,1,0,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7643,0,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7644,0,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7645,0,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7646,1,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7647,1,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7648,1,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7649,0,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7650,0,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7651,0,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7652,0,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7653,0,41.89041095890411,3.432876712328768,1,1,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7654,1,42.64931506849315,5.517808219178082,1,0,0,0,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7655,1,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7656,1,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7657,1,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7658,0,45.31232876712329,1.0164383561643835,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7659,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7660,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7661,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7662,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7663,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7664,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7665,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7666,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7667,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7668,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7669,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7670,1,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7671,0,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7672,0,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7673,0,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7674,1,44.24657534246575,4.432876712328767,1,0,0,1,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7675,1,44.24657534246575,4.432876712328767,1,0,0,1,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7676,0,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7677,0,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7678,0,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7679,0,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7680,0,60.14246575342466,-1000.6657534246576,1,0,1,1,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7681,3,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7682,3,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7683,3,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7684,2,27.136986301369863,2.1780821917808217,1,0,0,0,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7685,0,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7686,0,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7687,0,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7688,2,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7689,2,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7690,2,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7691,1,37.76986301369863,-1000.6657534246576,1,0,0,1,3.0,False,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7692,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7693,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7694,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7695,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7696,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7697,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7698,0,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
7699,0,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7700,0,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7701,0,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7702,0,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7703,0,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7704,1,39.71506849315068,11.523287671232875,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7705,1,39.71506849315068,11.523287671232875,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7706,0,63.342465753424655,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7707,0,68.0,-1000.6657534246576,1,0,0,1,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7708,0,48.43013698630137,14.024657534246575,1,0,0,0,2.0,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7709,0,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7710,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7711,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7712,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7713,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7714,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7715,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7716,0,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7717,0,56.608219178082194,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7718,0,49.21917808219178,0.5972602739726027,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7719,0,58.12876712328767,4.265753424657534,1,0,0,1,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7720,0,58.12876712328767,4.265753424657534,1,0,0,1,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7721,0,40.99178082191781,15.10958904109589,1,0,1,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7722,0,24.53972602739726,0.9342465753424658,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7723,0,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7724,0,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7725,0,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7726,0,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7727,0,57.37534246575343,-1000.6657534246576,1,0,0,1,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7728,0,27.194520547945206,1.263013698630137,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7729,1,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7730,1,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7731,1,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7732,1,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7733,1,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7734,1,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7735,1,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7736,1,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7737,1,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7738,0,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7739,0,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7740,0,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7741,1,51.00547945205479,8.021917808219179,1,0,0,0,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7742,0,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7743,0,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7744,0,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7745,2,29.46027397260274,10.435616438356163,1,0,0,0,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7746,2,29.46027397260274,10.435616438356163,1,0,0,0,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7747,0,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7748,0,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7749,0,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7750,0,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7751,2,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7752,2,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7753,2,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7754,0,51.156164383561645,7.104109589041096,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7755,0,51.156164383561645,7.104109589041096,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7756,1,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7757,1,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7758,1,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7759,0,37.37808219178082,12.775342465753424,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7760,0,40.12602739726027,5.35068493150685,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7761,0,40.12602739726027,5.35068493150685,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7762,0,45.92054794520548,12.421917808219176,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7763,0,45.92054794520548,12.421917808219176,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7764,0,47.06849315068493,12.58904109589041,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7765,0,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7766,0,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7767,0,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7768,0,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7769,4,37.68219178082192,11.421917808219176,1,0,0,0,6.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7770,0,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7771,0,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7772,0,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7773,0,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7774,0,64.10958904109589,-1000.6657534246576,1,0,1,1,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7775,0,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7776,0,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7777,0,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7778,2,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7779,2,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7780,2,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7781,0,58.827397260273976,26.232876712328768,1,1,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7782,0,58.827397260273976,26.232876712328768,1,1,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7783,0,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7784,0,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7785,0,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7786,0,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7787,0,52.5972602739726,6.002739726027397,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7788,0,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7789,0,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7790,0,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7791,0,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7792,0,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7793,0,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7794,0,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7795,0,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
